domain_id,domain_name,objective_id,objective_name,objective_text,control_id,control_name,specification_text,level,question_id,question_text
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.b,Change Management,Changes to information assets and systems shall be controlled and archived. ,2,20,"Formal management responsibilities and procedures are in place to ensure satisfactory control of all changes to equipment, software or procedures."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.b,Change Management,Changes to information assets and systems shall be controlled and archived. ,2,30,Significant changes are identified and recorded.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.b,Change Management,Changes to information assets and systems shall be controlled and archived. ,2,40,Changes are planned and tested.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.b,Change Management,Changes to information assets and systems shall be controlled and archived. ,2,50,The potential impacts of such changes are assessed.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.b,Change Management,Changes to information assets and systems shall be controlled and archived. ,2,60,Proposed changes are formally approved.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.b,Change Management,Changes to information assets and systems shall be controlled and archived. ,2,70,Change details are communiced to all relevant persons.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.b,Change Management,Changes to information assets and systems shall be controlled and archived. ,2,80,"Fallback procedures have been defined and implemented, including procedures and responsibilities for aborting and recovering from unsuccessful changes and unforeseen events."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,1,10,"Whenever it is difficult to segregate other controls such as monitoring of activities and audit trails, management supervision or a system of dual control (e.g. two individuals with separate responsibilities needing to work together to accomplish a task) are required."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,1,20, Security audit activities always remain independent.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,2,10,"No single person is able to access, modify or use assets without authorization or detection. "
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,2,20,The organization identifies duties that require separation and defines information system access authorizations to support separation of duties.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,2,30,The possibility of collusion has been addressed in designing the controls.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,2,40,Incompatible duties are segregated across multiple users to minimize the opportunity for misuse or fraud.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,2,50,"Where conflicting duties must be assigned to a single user, compensating controls have been implemented including activity logging and log reviews by an independent party."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,3,10,Audit functions are not performed by security personnel responsible for administering access control.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,3,20,A limited group of administrators with access is maintained.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,3,30,Mission critical functions and information system support functions are divided among separate individuals.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,3,40,"Information system testing functions (i.e., user acceptance, quality assurance, information security) and production functions are divided among separate individuals or groups."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,3,50,"An independent entity, not the Business Owner, System Developer(s) / Maintainer(s), or System Administrator(s) responsible for the information system, conducts information security testing of the information system."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.c,"Segregation of Duties
",Separation of duties shall be enforced to reduce opportunities for unauthorized or unintentional modification or misuse of the organization's assets.,3,60,"Quality assurance and code reviews of custom-developed applications, scripts, libraries, and extensions are conducted by an independent entity, not the code developers."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",1,10,The organization minimizes any testing on production systems.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",1,20,"When testing must be performed, a test plan is developed that documents all changes to the system and documents procedures for undoing any changes made to the system for the test."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",2,10,"The level of separation between operational, test, and development environments has been identified and controls are implemented to prevent operational issues."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",2,20,A review of all custom code is performed it identify possible coding vulnerabilities prior to the  release of software to production or to customers.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",2,30,Test data and test accounts are removed completely before the application is placed into a production state or released to customers.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",2,40,Rules for the transfer of software from development to operational status are defined and documented.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",2,50,Development and operational software runs on different systems or computer processors and in different domains or directories.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",2,60,"Compilers, editors, and other development tools or system utilities are not accessible from operational systems when not required."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",2,70,The test system environment emulates the operational system environment as closely as possible.
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",2,80,"Users use different user profiles for operational and test systems, and menus display appropriate identification messages to reduce the risk of error."
09,Communication and Operations Management,09.0,1 Documented Operating Procedures,"To ensure that operating procedures are documented, maintained and made available to all users who need them.",09.d,"Separation of Development, Test, and Operational Environments","Development, test, and operational environments shall be separated and controlled to reduce the risks of unauthorized access or changes to the operational system.",2,90,Sensitive data is not copied into the test system environment.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",1,10,"In all agreed service arrangements, service delivery by a third party addresses service definitions."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",1,20,"In all agreed service arrangements, service delivery by a third party addresses delivery levels."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",1,30,"In all agreed service arrangements, service delivery by a third party addresses security controls."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",1,40,"In all agreed service arrangements, service delivery by a third party addresses issues of liability, reliability of services and response times for the provision of services."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",1,50,"In all agreed service arrangements, service delivery by a third party addresses aspects of service management."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",2,10,A list of current service providers is documented and reviewed and updated at least annually.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",2,20,"In the case of outsourcing arrangements, the organization has planned the necessary transitions, and ensures that security is maintained throughout the transition period. "
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",2,30,It is ensured that the third party maintains sufficient service capabilities together with workable plans designed to ensure that agreed service continuity levels are maintained following major service failures or disaster.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",CMS,10,"The organization develops, disseminates, and periodically reviews and updates a formal, documented, system and services acquisition policy that includes IRS documents received."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",CMS,20,"Providers of external information system services must comply with the organization's information security requirements and employ appropriate security controls in accordance with applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",CMS,30,Government oversight and user roles and responsibilities with regard to external information system services are defined and documented.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",CMS,40,Service providers are prohibited from outsourcing any system function outside  the U.S. or its territories.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.e,"Service Delivery
","It shall be ensured that the security controls, service definitions and delivery levels included in the third party service delivery agreement are implemented, operated and maintained by the third party.",CMS,50,Security control compliance by external service providers is monitored.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",1,10,A periodic review of service-level agreements (SLAs) is conducted at least annually and compared against the monitoring records.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",2,10,Monitoring involves a service management relationship and process between the organization and the third party.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",2,20,Service performance levels to check adherence to the agreements are monitored.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",2,30,Service reports produced by the third party are reviewed and regular progress meetings are arranged as required by the agreements.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",2,40,"Third party audit trails and records of security events, operational problems, failures, tracing of faults and disruptions related to the service delivered are reviewed. "
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",2,50,Information about information security incidents is provided to the incident response team.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",2,60,This information is reviewed by the third party and the organization as required by the agreements and any supporting guidelines and procedures.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",2,70,Any identified problems are resolved.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",2,80,The organization monitors the network service features and service levels to detect abnormalities and violations.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",2,90,"The organization periodically audits the network services to ensure that network service providers implement the required security features and meet the requirements agreed with management, including with new and existing regulations."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",3,10,"Sufficient overall control and visibility into all security aspects are maintained for sensitive or critical information or information processing systems accessed, processed or managed by a third party."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.f,"Monitoring and Review of Third Party Services
","The services, reports and records provided by the third party shall be regularly monitored and reviewed, and audits shall be carried out regularly to govern and maintain compliance with the service delivery agreements.",3,20,"Visibility is reatined into security activities such as change management, identification of vulnerabilities, and information security incident reporting/response through a clearly defined reporting process, format and structure."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.g,"Managing Changes to Third Party Services
","Changes to the provision of services, including maintaining and improving existing information security policies, procedures and controls, shall be managed, taking account of the criticality of business systems and processes involved and re-assessment of risks.",1,10,"Appropriate change management procedures are used, similar to those applied to internal service changes, for any changes by a third party service."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.g,"Managing Changes to Third Party Services
","Changes to the provision of services, including maintaining and improving existing information security policies, procedures and controls, shall be managed, taking account of the criticality of business systems and processes involved and re-assessment of risks.",2,10,"Change management on a third party service includes the assessment and explicit recording of the potential impacts, including security impacts, of such changes."
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.g,"Managing Changes to Third Party Services
","Changes to the provision of services, including maintaining and improving existing information security policies, procedures and controls, shall be managed, taking account of the criticality of business systems and processes involved and re-assessment of risks.",2,20,Change management on a third party service includes evaluating and implementing changes made by the organization.
09,Communication and Operations Management,09.0,2 Control Third Party Service Delivery,To ensure that third party service providers maintain security requirements and levels of service as part of their service delivery agreements.,09.g,"Managing Changes to Third Party Services
","Changes to the provision of services, including maintaining and improving existing information security policies, procedures and controls, shall be managed, taking account of the criticality of business systems and processes involved and re-assessment of risks.",2,30,Change management on a third party service includes evaluating and implementing changes in third party services.
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.h,Capacity Management,"The availability of adequate capacity and resources shall be planned, prepared, and managed to deliver the required system performance. Projections of future capacity requirements shall be made to mitigate the risk of system overload.",1,10,"The use of information and information system resources shall be monitored, and projections made of future capacity requirements to ensure adequate systems performance"
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.h,Capacity Management,"The availability of adequate capacity and resources shall be planned, prepared, and managed to deliver the required system performance. Projections of future capacity requirements shall be made to mitigate the risk of system overload.",2,10,Capacity requirements for each new and ongoing system/service are identified.
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.h,Capacity Management,"The availability of adequate capacity and resources shall be planned, prepared, and managed to deliver the required system performance. Projections of future capacity requirements shall be made to mitigate the risk of system overload.",2,20,"Projections of future capacity requirements are made, taking into account current use, audit record storage requirements, projected trends, and anticipated changes in business requirements."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.h,Capacity Management,"The availability of adequate capacity and resources shall be planned, prepared, and managed to deliver the required system performance. Projections of future capacity requirements shall be made to mitigate the risk of system overload.",2,30,System monitoring and tuning is performed to ensure and improve the availability and effectiveness of current systems.
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.h,Capacity Management,"The availability of adequate capacity and resources shall be planned, prepared, and managed to deliver the required system performance. Projections of future capacity requirements shall be made to mitigate the risk of system overload.",2,40,"In the event of an audit storage capacity issue the information system either shuts down, stops generating audit records, or overwrites the oldest records, in the case that storage media is unavailable."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",1,10,"Managers ensure that the requirements and criteria for acceptance of new systems are clearly defined, agreed, documented, and tested. "
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",1,20,"New information systems, upgrades, and new versions are only be migrated into production after obtaining formal acceptance. "
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,10,"Prior to formal acceptance, an agreed set of security controls are put in place."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,20,"Prior to formal acceptance, consultation with affected persons, or representatives of affected groups, is performed at all phases of the process."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,30,"Prior to formal acceptance, preparation and testing of routine operating procedures is performed and defined standards are developed and documented."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,40,"Prior to formal acceptance, effective manual procedures are implemented."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,50,"Prior to formal acceptance, evidence is obtained that installation of the new system will not adversely affect existing systems, particularly at peak processing times."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,60,"Prior to formal acceptance, evidence is obtained that an analysis has been carried out to the effect the new system has on the overall security of the organization."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,70,"Prior to formal acceptance, training in the operation or use of new systems is performed."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,80,"Prior to formal acceptance, error recovery and restart procedures, and contingency plans are developed and documented."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,90,"Prior to formal acceptance, ease of use is tested and ensured."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,100,"Prior to formal acceptance, training in the new operation(s) is performed."
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,110,The IT systems employed contain application functionality that enforce the approval of processes by different role holders where required.
09,Communication and Operations Management,09.0,3 System Planning and Acceptance,To ensure that systems meet the businesses current and projected needs to minimize failures.,09.i,System Acceptance,"Acceptance criteria for new information systems, upgrades, and new versions shall be established and suitable tests of the system(s) carried out during development and prior to acceptance to maintain security.",2,120,The impact of the installation of any new system is thoroughly analyzed and tested with the coverage of the extreme operational conditions of the current systems.
09,Communication and Operations Management,09.0,4 Protection Against Malicious and Mobile Code,Ensure that integrity of information and software is protected from malicious or unauthorized code.,09.j,"Controls Against Malicious Code
","Detection, prevention, and recovery controls shall be implemented to protect against malicious code, and appropriate user awareness procedures on malicious code shall be provided. ",1,10,"Formal policies are defined and documented prohibiting the use or installation of unauthorized software, including a prohibition of obtaining data and software from external networks."
